Date,Close,High,Low,Open,Volume
2020-04-29,69.8260498046875,70.29684778168853,68.89416308692655,69.0980126121264,137280800
2020-04-30,71.29908752441406,71.47624586127782,69.97649141267905,70.36720104938254,183064000
2020-05-01,70.15121459960938,72.56101509610286,69.36978798695081,69.46685809785768,240616800
2020-05-04,71.14378356933594,71.27240315582554,69.48385993378157,70.17549663342325,133568000
2020-05-05,72.21155548095703,73.04637175058454,71.45924917442386,71.60485804116813,147751200
2020-05-06,72.95660400390625,73.58999276968885,72.5294865058915,72.91534530676655,142333600
2020-05-07,73.71131134033203,74.05834791180315,73.2817722099888,73.58512093632648,115215200
2020-05-08,75.46578216552734,75.51931637355732,74.04470105585122,74.3732060857613,133838400
2020-05-11,76.65324401855469,77.1496439064148,74.76251932824728,74.97179206318708,145946400
2020-05-12,75.77725219726562,77.79207364909227,75.65558421726155,77.33946490194451,162301200
2020-05-13,74.86228942871094,76.88198188882791,73.78187742017185,75.95730099741765,200622400
2020-05-14,75.32220458984375,75.38303857132479,73.373081446864,74.09822517948626,158929200
2020-05-15,74.87689208984375,74.92312650763014,73.05187273308422,73.085943325568,166348400
2020-05-18,76.64108276367188,77.0158221767727,75.51200790514008,76.20551679383226,135178400
2020-05-19,76.19823455810547,77.50737593072427,76.16659969162133,76.65813571214994,101729600
2020-05-20,77.68013763427734,77.75069971271533,77.02069186607584,77.05962650901947,111504800
2020-05-21,77.10100555419922,78.08408497746194,76.86253362412333,77.54144307709652,102688800
2020-05-22,77.597412109375,77.68014544919457,76.73600068439247,76.83819763463005,81803200
2020-05-26,77.07179260253906,78.89924040659268,77.01582266467501,78.71917419280368,125522000
2020-05-27,77.4076156616211,77.55361875487274,76.1860715476681,76.92825084418656,112945200
2020-05-28,77.44165802001953,78.70457206303743,76.80411908559893,77.0815181781685,133560800
2020-05-29,77.3662338256836,78.14734015890691,77.00852967618476,77.68500333141107,153532400
2020-06-01,78.31767272949219,78.43934069786921,77.18859041846218,77.31999390359594,80791200
2020-06-02,78.68025207519531,78.70458715753213,77.60713955055513,78.05001280060178,87642800
2020-06-03,79.1133804321289,79.37618740858451,78.42717129207927,79.00144797787304,104491200
2020-06-04,78.43206024169922,79.23506606043094,78.05732072747928,78.93576753713425,87560400
2020-06-05,80.66588592529297,80.72671992674492,78.65349983063149,78.68269896316433,137250400
2020-06-08,81.14280700683594,81.17687760567065,79.64872807646304,80.36170065582685,95654400
2020-06-09,83.70512390136719,84.09932691847067,80.78996422247816,80.82159908143493,147712400
2020-06-10,85.85865020751953,86.32828677869298,84.2161326502249,84.65657009743241,166651600
2020-06-11,81.73652648925781,85.4254995866706,81.63432957087501,84.99966176602365,201662400
2020-06-12,82.44222259521484,84.63224629678102,81.32774713453523,83.88277478636243,200146000
2020-06-15,83.46179962158203,84.11637395651466,80.9286713541559,81.0917097169114,138808800
2020-06-16,85.67371368408203,85.94625617218522,83.88276474697345,85.52284659086101,165428800
2020-06-17,85.55447387695312,86.48158312349922,85.43280591886547,86.42074914445539,114406400
2020-06-18,85.58855438232422,86.00709250366052,84.97777878565866,85.51068509788405,96820400
2020-06-19,85.09942626953125,86.7638428370951,83.98737948930395,86.29664209498344,264476000
2020-06-22,87.32597351074219,87.46954083393744,85.4474196297417,85.4936540555532,135445200
2020-06-23,89.18991088867188,90.61342744886733,88.15329753465893,88.57427133276799,212155600
2020-06-24,87.61553955078125,89.73986501886358,87.24080011710065,88.81761971025675,192623200
2020-06-25,88.77870178222656,88.81763643178542,87.00965180666661,87.77129464423196,137522400
2020-06-26,86.05091857910156,88.89551726808526,85.9024797442669,88.6740805971195,205256800
2020-06-29,88.03408813476562,88.12899272885664,85.47906041478672,85.95843257929042,130646000
2020-06-30,88.7689437866211,89.05608582615886,87.60093429970102,87.62039790653964,140223200
2020-07-01,88.6010513305664,89.39189318717276,88.55238859500506,88.84682302233178,110737200
2020-07-02,88.6010513305664,90.14867187148857,88.48669056028642,89.51113285524976,114041600
2020-07-06,90.97112274169922,91.44075922085568,90.00264323911948,90.03427809255875,118655600
2020-07-07,90.68887329101562,92.13185365235528,90.57694083639849,91.35074735374833,112424400
2020-07-08,92.801025390625,92.83266025069595,91.58190996618218,91.66951476530353,117092000
2020-07-09,93.20012664794922,93.75006097543219,92.14891331286267,93.69652675671874,125642800
2020-07-10,93.36315155029297,93.42155723802126,92.18054219465331,92.79374622061182,90257200
2020-07-13,92.93243408203125,97.29058186234049,92.71829725665447,94.67228464918172,191649200
2020-07-14,94.4703140258789,94.6625440704525,91.37508059280022,92.31191801469724,170989200
2020-07-15,95.12002563476562,96.60194074558854,93.91794539378512,96.35130500289155,153198000
2020-07-16,93.94957733154297,94.8085529497705,93.3485372297674,93.98851197519926,110577600
2020-07-17,93.759765625,94.55790717010848,93.2852575959958,94.4021760380504,92186800
2020-07-20,95.73567962646484,95.87438292715883,93.50185695370757,93.84739733729212,90318000
2020-07-21,94.41434478759766,96.60436824916565,94.16370906625916,96.52893470179353,103433200
2020-07-22,94.6795883178711,95.36336177523553,94.02744972364847,94.11504710524962,89001600
2020-07-23,90.37010192871094,94.48977758073065,89.55736078613936,94.41190829825081,197004400
2020-07-24,90.14624786376953,90.49178823352345,86.76874316858824,88.56213563459892,185438800
2020-07-27,92.28270721435547,92.37517604739952,90.9881658298064,91.21203070620747,121214000
2020-07-28,90.76673889160156,92.02965297999799,90.76186742027873,91.852015075252,103625600
2020-07-29,92.506591796875,92.69152948751328,91.21447855018052,91.25097745595819,90329200
2020-07-30,93.62593841552734,93.73057108721883,91.26801256876887,91.67681516469625,158130000
2020-07-31,103.42750549316406,103.57837258120165,98.13737733924819,100.14247044684525,374336800
2020-08-03,106.03363037109375,108.66165541676666,105.01648797674454,105.31578641481019,308151200
2020-08-04,106.74176025390625,107.83677214724625,105.49830955349178,106.22345343622803,173071600
2020-08-05,107.128662109375,107.44986737596928,105.99471558411307,106.46192391970698,121776800
2020-08-06,110.86629486083984,111.36270230609243,106.8707224953162,107.46202710488257,202428800
2020-08-07,108.34566497802734,110.84435557432207,107.54608428478957,110.38605796245164,198045600
2020-08-10,109.92044830322266,110.94186486752692,107.26086549559103,109.79612082851325,212403600
2020-08-11,106.65141296386719,109.6815301798731,106.39057229413092,109.18179510632157,187902400
2020-08-12,110.1959228515625,110.45432345102633,107.55096573953472,107.74598253329141,165598000
2020-08-13,112.14611053466797,113.15290119524892,111.09056196029391,111.58055146808589,210082000
2020-08-14,112.04617309570312,112.13636854966511,110.23004849886146,111.97060352944233,165565200
2020-08-17,111.7536392211914,113.19678878679046,111.12470373878634,113.17240982775472,119561600
2020-08-18,112.68485260009766,113.11145831572809,111.1685737018232,111.50498397074077,105633600
2020-08-19,112.82624053955078,114.24501107161466,112.73117227554131,113.09439419603572,145538000
2020-08-20,115.32979583740234,115.44437022786464,112.85060421374463,112.86767022580362,126907200
2020-08-21,121.27301788330078,121.75812706548174,116.28051027747574,116.2926960344444,338054800
2020-08-24,122.72350311279297,125.5781103847472,120.85131508513315,125.49278030711304,345937600
2020-08-25,121.71671295166016,122.0628763223725,119.98835110470337,121.59239290506812,211495600
2020-08-26,123.37191772460938,123.83021527919956,121.96777329172241,123.03794762817631,163022400
2020-08-27,121.89710235595703,124.31047038391692,120.74891816931488,123.97650023718222,155552400
2020-08-28,121.69965362548828,123.29393490492009,121.47537761438699,122.87464209761984,187630000
2020-08-31,125.82673645019531,127.73793655138815,122.86244278988478,124.40310060397898,225702700
2020-09-01,130.83872985839844,131.44330113966103,127.279625733532,129.45409155934158,151948100
2020-09-02,128.12796020507812,134.54411128513743,123.83753197784804,134.16382339626398,200119000
2020-09-03,117.86993408203125,125.6317192300971,117.49939923565937,123.74978578666541,257599600
2020-09-04,117.94792938232422,120.61969754526804,108.12868647661209,117.0800921968489,332607200
2020-09-08,110.01062774658203,116.0269845414498,109.87411453278108,111.11248652637892,231366600
2020-09-09,114.39859008789062,116.17326959342994,112.38988895508609,114.34008654092767,176940500
2020-09-10,110.6639633178711,117.49940814881735,109.69861756632326,117.3628949087768,182274400
2020-09-11,109.21106719970703,112.3606396431834,107.26086957114084,111.71707085483806,180860300
2020-09-14,112.48739624023438,113.0432022491566,109.9911457355189,111.8633336140555,140150100
2020-09-15,112.66291809082031,115.87099408811736,110.78097707840637,115.38344468012839,184642000
2020-09-16,109.33784484863281,113.11148054143732,109.25008951223525,112.36065760773751,154679000
2020-09-17,107.59239959716797,109.40608398688913,106.00299120807408,106.98784309353663,178011000
2020-09-18,104.1795425415039,108.1189422202142,103.44821850945301,107.65089900577279,287104900
2020-09-21,107.33885955810547,107.44612100314026,100.53266781044476,101.93681222587327,195713800
2020-09-22,109.02578735351562,110.04964400266275,106.4417816531773,109.87412593250646,183055400
2020-09-23,104.45258331298828,109.31832411053182,104.11129279067556,108.84052779447258,150718700
2020-09-24,105.52519226074219,107.5046416144481,102.38537296614106,102.55113797500798,167743300
2020-09-25,109.48409271240234,109.64011209223098,104.98888662302512,105.72996379838419,149981400
2020-09-28,112.09736633300781,112.44840252490124,109.97165047739273,112.14612425276515,137672400
2020-09-29,111.2490005493164,112.43862208344467,110.74195252856961,111.69755247153874,99382200
2020-09-30,112.92620849609375,114.34010645573794,110.79074682646134,110.95651186467023,142675200
2020-10-01,113.88178253173828,114.78862465587767,112.94568863575778,114.71061497135939,116120400
2020-10-02,110.2056655883789,112.49715377159485,109.42559099443217,110.07890541970863,144712000
2020-10-05,113.59901428222656,113.7452805953654,110.72247569462236,111.07351187039006,106243800
2020-10-06,110.34219360351562,113.22848541577433,109.45485004559029,112.81893822935504,161498200
2020-10-07,112.2143783569336,112.67267601047055,111.28802997824441,111.76583377501191,96849000
2020-10-08,112.10709381103516,113.50148518843807,111.73655156006717,113.3552189019724,83477200
2020-10-09,114.05730438232422,114.0865561551348,112.05834892691767,112.40938507947115,100506900
2020-10-12,121.30229187011719,122.06286774169322,116.30978334982996,117.07035922140598,240226800
2020-10-13,118.08447265625,122.26764773624913,116.67058225869611,122.15063319268191,262330500
2020-10-14,118.17221069335938,119.96638868276364,116.64130607261743,117.98693956467062,150712000
2020-10-15,117.70417785644531,118.1819741959685,115.20792725389234,115.7637332845987,112559200
2020-10-16,116.0562515258789,118.52325764594907,115.85148167833091,118.25997681380653,115393800
2020-10-19,113.09195709228516,117.42139051387834,112.7799257876711,116.97284597845898,120639300
2020-10-20,114.58385467529297,116.01725100908146,112.75066428839048,113.3064702709398,124423700
2020-10-21,113.95980834960938,115.75398671105492,113.55026116761503,113.76478411070397,89946000
2020-10-22,112.86766052246094,115.10063716116387,111.73654259987111,114.5253251310434,101988000
2020-10-23,112.17537689208984,113.64777829500613,111.43429965467703,113.49175890211328,82572600
2020-10-26,112.18511199951172,113.64776009630111,110.06914209886924,111.17100842634152,111850700
2020-10-27,113.69650268554688,114.35957007435778,111.68780181918402,112.61414257382006,92276800
2020-10-28,108.43096923828125,112.55563988990885,108.33346085906479,112.18510507312128,143937800
2020-10-29,112.44839477539062,114.01830445888464,109.40608380178328,109.57185625388539,146129200
2020-10-30,106.14924621582031,109.20130250137127,105.03763428104902,108.29446040306703,190272600
2020-11-02,106.06148529052734,107.9239274305086,104.64759511176818,106.39302272628981,122866900
2020-11-03,107.68990325927734,108.71375243491438,106.02248536802898,106.92932746040049,107624400
2020-11-04,112.08758544921875,112.71164798231274,109.55233047859787,111.29775793314307,138235500
2020-11-05,116.0660171508789,116.64132935190631,113.95980746298537,115.01290858722514,126387100
2020-11-06,115.93414306640625,116.43229602708031,113.43357855709559,115.57273140177695,114457900
2020-11-09,113.6191635131836,119.15750989185466,113.35543592706722,117.70210831549566,154515300
2020-11-10,113.27728271484375,114.85966301108157,111.48000197495716,112.86703652339298,138023400
2020-11-11,116.7155532836914,116.8523020201072,113.7363758663505,114.46896157668391,112295000
2020-11-12,116.44205474853516,117.73140528886907,115.81691554426702,116.84253851027572,103162300
2020-11-13,116.49090576171875,116.8913821021024,115.13318074907436,116.66672664224632,81581900
2020-11-16,117.50675964355469,118.1807334795776,115.40667896087977,116.15879706701332,91183000
2020-11-17,116.61790466308594,117.86818338304589,116.19788845695103,116.77419322920542,74271000
2020-11-18,115.2894515991211,117.0378903523821,115.26014936367629,115.85598632521067,76322100
2020-11-19,115.88528442382812,116.29553060990456,114.0977736030349,114.85966150639022,74113000
2020-11-20,114.61549377441406,116.01229108300883,114.56665918945185,115.88531221940879,73604300
2020-11-23,111.2065200805664,114.88898878015578,111.1088434668693,114.45920273719096,127959300
2020-11-24,112.49586486816406,113.1600762396807,109.97576812456435,111.26512618596215,113874200
2020-11-25,113.33589172363281,114.03917519557105,112.49585951573405,112.86704104383878,76499200
2020-11-27,113.88290405273438,114.76200852686044,113.521499817773,113.86337170986415,46691300
2020-11-30,116.2857666015625,118.16118410031162,114.09777206744184,114.25406058512762,169410200
2020-12-01,119.87056732177734,120.60315308283555,117.22349166609008,118.20027268083436,127728200
2020-12-02,120.22223663330078,120.50550408675971,118.08308333608481,119.18684345287349,89004200
2020-12-03,120.08546447753906,120.90595698113327,119.37241103320297,120.65199182191449,78967600
2020-12-04,119.41149139404297,120.00732847079844,118.69843790059431,119.75336329408746,78260400
2020-12-07,120.87664794921875,121.67760806582265,119.41147645892518,119.4700809338177,86712000
2020-12-08,121.49201965332031,122.07809422262514,120.23197125291128,121.48225720881356,82225500
2020-12-09,118.95240020751953,123.02557557317189,118.19051214801601,121.63854821088353,115089200
2020-12-10,120.37850189208984,120.99387876073847,117.3602518397124,117.70212373771251,81312200
2020-12-11,119.56776428222656,119.90963613747431,117.75095104891274,119.58729662299177,86939800
2020-12-14,118.95240020751953,120.48594622407741,118.71797483203729,119.75336040497812,79184500
2020-12-15,124.91075897216797,124.93029876658031,121.24783000590143,121.4529531337426,157243700
2020-12-16,124.8423843383789,125.3893793448256,123.62140801881179,124.45167787791586,98208600
2020-12-17,125.71171569824219,126.57128777488863,125.06703664075737,125.90706892352664,94359800
2020-12-18,123.7190933227539,126.10244150708998,123.19163065315914,125.96569275411149,192541500
2020-12-21,125.25263214111328,125.33077641507083,120.58361982974765,122.11716580798591,121251600
2020-12-22,128.81787109375,131.2891256020313,126.63963893467688,128.5541360749688,168904800
2020-12-23,127.91922760009766,129.35508174785957,127.74339929548835,129.09136164768518,88223700
2020-12-24,128.90577697753906,130.3611858888105,128.0559823612598,128.27087535230643,54930100
2020-12-28,133.51622009277344,134.1511218894807,130.41004823158806,130.87891392295424,124486200
2020-12-29,131.7384490966797,135.56742883965345,131.22075635748268,134.84462043635702,121047300
2020-12-30,130.61517333984375,132.83247066876245,130.30259622541593,132.43198683008825,96452100
2020-12-31,129.6090850830078,131.6114892963398,128.66160623432629,130.9668102005262,99116600
2021-01-04,126.40524291992188,130.50772046788387,123.81677157197642,130.419813747916,143301900
2021-01-05,127.96807861328125,128.68113950331986,125.4479817429498,125.89730757907694,97664900
2021-01-06,123.66049194335938,128.0071725267185,123.445598898271,124.75448951278715,155088000
2021-01-07,127.88018035888672,128.57370150076903,124.89123256509167,125.37962311713653,109578200
2021-01-08,128.98390197753906,129.55043660529086,127.20615384516363,129.35506853024495,105158200
2021-01-11,125.98519897460938,127.14757065492435,125.51634830594666,126.19032952592721,100384500
2021-01-12,125.80941009521484,126.678744687946,123.91445235489151,125.51637278097465,91951100
2021-01-13,127.85088348388672,128.39787854041427,125.5066146974837,125.77033487541826,88636800
2021-01-14,125.91685485839844,127.95832377513628,125.77032875107238,127.76297053653161,90221800
2021-01-15,124.18792724609375,127.1964143087734,124.05117851163078,125.7898473803004,111598500
2021-01-19,124.86192321777344,125.72149530988855,123.9925886807919,124.81308118444944,90757300
2021-01-20,128.96438598632812,129.41371177555757,125.56519249707169,125.67263899637693,104319500
2021-01-21,133.69200134277344,136.42699093223655,130.48816107938626,130.69329163300603,120150900
2021-01-22,135.8409423828125,136.60283037919487,131.88497630652225,133.1157150150256,114459400
2021-01-25,139.6015625,141.72117584234562,133.3696938895246,139.74808861764467,157611700
2021-01-26,139.83596801757812,140.94949773337214,138.08752172506703,140.26575403148016,98390600
2021-01-27,138.76153564453125,140.949530910091,137.1498526175353,140.09972112639457,140843800
2021-01-28,133.9069061279297,138.6931420569465,133.52596212723918,136.28049175107478,142621100
2021-01-29,128.89599609375,133.56500695035245,127.18662975783303,132.67613287859766,177523800
2021-02-01,131.025390625,132.2366043185905,127.88991734702876,130.64444666641413,106239800
2021-02-02,131.8556671142578,133.14501023071227,131.4844855801371,132.57847548555233,83305400
2021-02-03,130.83004760742188,132.61755859976557,130.50770809360628,132.6077812510319,89880900
2021-02-04,134.199951171875,134.2097136169971,131.4649611835476,133.1352633782053,84183100
2021-02-05,133.78421020507812,134.4298527337004,132.9037994309717,134.361383637691,75693800
2021-02-08,133.930908203125,133.97982321266207,131.9842042669653,133.07005180092128,71297200
2021-02-09,133.05047607421875,134.87979583626688,132.89396894909677,133.64720333611686,76774200
2021-02-10,132.4440155029297,134.0092066849529,131.47555177979126,133.5102943457137,73046600
2021-02-11,132.18968200683594,133.42226002186263,130.85927394263595,132.94291666374514,64280000
2021-02-12,132.42445373535156,132.58097584744993,130.7810163386291,131.42665885595727,60145100
2021-02-16,130.29183959960938,133.0504697304465,129.90053448855053,132.5417954762156,80576300
2021-02-17,127.99297332763672,129.34294988756938,126.65278872506047,128.39405548337965,97918500
2021-02-18,126.88760375976562,127.17128698603346,124.63764723542835,126.38869146538119,96856700
2021-02-19,127.04412841796875,127.86586203753853,125.99741851978176,127.40608766559274,87668800
2021-02-22,123.2583236694336,126.89738013381545,122.86702591113955,125.2245820305238,103916400
2021-02-23,123.12136840820312,123.95287146533934,115.81390958217581,121.0670645425184,158273000
2021-02-24,122.62245178222656,122.82788140267746,119.57034603451814,122.22137703659854,111039900
2021-02-25,118.35733032226562,123.70830769868415,117.91712502936959,121.96704059219421,148199500
2021-02-26,118.62146759033203,122.13334806816741,118.56276807411227,119.92252202962122,164560400
2021-03-01,125.00938415527344,125.14633726081128,120.11818049068046,121.05729069867618,116307900
2021-03-02,122.39745330810547,125.91911759417442,122.2898462566843,125.61586542928713,102260900
2021-03-03,119.4040298461914,122.97460906831104,119.18881574780978,122.0941911491965,112966300
2021-03-04,117.51605987548828,120.91055650866424,116.038921700727,119.10081259436319,178155000
2021-03-05,118.77798461914062,119.28667396527544,115.01175939727409,118.3475637840084,153766600
2021-03-08,113.82807922363281,118.36711510668628,113.68134163784862,118.29863856177148,154376600
2021-03-09,118.45514678955078,119.40404133459487,116.20519796131644,116.43997360787498,129525800
2021-03-10,117.36932373046875,119.51166581137682,116.85084988465742,119.04211444982889,111943300
2021-03-11,119.30623626708984,120.52903715634345,118.62147075446155,119.87361767091576,103026500
2021-03-12,118.39644622802734,118.533399300618,116.56714127411672,117.7801574013694,88105100
2021-03-15,121.29204559326172,121.30183008866133,117.79972707392189,118.76819060713663,92403800
2021-03-16,122.8376693725586,124.45176782276737,122.00616637196116,122.96483796118252,115227900
2021-03-17,122.04530334472656,123.12136654730853,119.67795534298575,121.35075339157471,111932600
2021-03-18,117.90733337402344,120.49967234787186,117.70190375225354,120.20619719483877,121229700
2021-03-19,117.37909698486328,118.787765950923,117.07584476265258,117.2910589061766,185549500
2021-03-22,120.70510864257812,121.17466742071305,117.64321821066616,117.71169475504172,111912300
2021-03-23,119.87360382080078,121.53660985268937,119.48230608877304,120.64641478912513,95467100
2021-03-24,117.47691345214844,120.22577469235176,117.45735192347425,120.14751365088765,88530500
2021-03-25,117.9660415649414,119.01276627110943,116.41064244577936,116.93889331550916,98844700
2021-03-26,118.57255554199219,118.8366847131395,116.3323834208923,117.731267934474,94071200
2021-03-29,118.74862670898438,119.91273541981596,118.10299178920243,119.00297135659957,80819200
2021-03-30,117.29104614257812,117.78016642885794,116.2736750515101,117.49647576720966,85671900
2021-03-31,119.49210357666016,120.83228856558793,118.51386287192022,119.00298322429019,118323800
2021-04-01,120.3235855102539,121.47790963726158,119.82468074887879,120.96922784419617,75089100
2021-04-05,123.16048431396484,123.41482894170679,120.3920618207335,121.17465723068582,88651200
2021-04-06,123.46375274658203,124.36373236215869,122.9159403655152,123.74744343345849,80171300
2021-04-07,125.11698913574219,125.1365506661835,122.41704266839598,123.09203115107863,83466700
2021-04-08,127.52346801757812,127.5528140466846,125.72350857412272,126.14414494249527,88844600
2021-04-09,130.1060028076172,130.14512586474413,126.65281460393234,126.97563580060692,106686700
2021-04-12,128.38430786132812,129.9592758997672,127.78758046970171,129.6364546951069,91420000
2021-04-13,131.50491333007812,131.72991947803646,129.0593111487397,129.5582235468663,91266500
2021-04-14,129.1571044921875,132.06248025187,128.79516024880334,132.0037882044852,87222800
2021-04-15,131.57337951660156,132.06249988655176,130.73209188321647,130.90818297831848,89347100
2021-04-16,131.2407684326172,131.73966578761528,130.37991188899602,131.37772152575985,84922400
2021-04-19,131.90597534179688,132.5222717730815,130.4386142591335,130.60491339062307,94264200
2021-04-20,130.21359252929688,132.58093272949054,128.94187690393258,132.08203545204475,94812300
2021-04-21,130.59515380859375,130.83971402171846,128.4430269184505,129.4799598338159,68847100
2021-04-22,129.06907653808594,131.2309800623084,128.55061017652483,130.1451323202757,84566500
2021-04-23,131.39730834960938,132.17988902990155,129.28430468857326,129.28430468857326,78657500
2021-04-26,131.78857421875,132.12117243879302,130.65381154555584,131.89618128132474,66905100
2021-04-27,131.4657440185547,132.46355353704712,131.19183786473573,132.07224836961583,66015800
2021-04-28,130.6733856201172,132.0820545207044,130.18426530334483,131.38749710310995,107760100
2021-04-29,130.5755615234375,134.08745690189525,129.567974819212,133.50050652437227,151101000
2021-04-30,128.59954833984375,130.65384516288776,128.2180350065091,128.9125776490249,109839500
2021-05-03,129.65599060058594,131.15271231319818,128.9614481976195,129.16687034568793,75135100
2021-05-04,125.06805419921875,128.6288567066615,123.94307606167955,128.3353815530832,137564700
2021-05-05,125.3126220703125,127.61147843692302,125.18544602057825,126.38867773337496,84000900
2021-05-06,126.91693115234375,126.92670818396309,124.36371532032841,125.10718020945761,78128300
2021-05-07,127.59307098388672,128.62195632366613,126.87773161828585,128.22020778860636,78973300
2021-05-10,124.30060577392578,126.936537888107,124.2614087846363,126.80916075602343,88071200
2021-05-11,123.37950134277344,123.73225929039904,120.30260126371391,121.01793322731803,126142800
2021-05-12,120.30259704589844,122.13501696157893,119.79305116069399,120.91994025373684,112172300
2021-05-13,122.4583740234375,123.61465887026078,121.76264438757792,122.07621277945914,105861300
2021-05-14,124.88853454589844,125.31969391364765,123.32069249416574,123.71265487611407,81918000
2021-05-17,123.73226928710938,124.37900844147428,122.65437817256301,124.27121858241347,74244600
2021-05-18,122.34078216552734,124.43777217244039,122.27218931393898,124.01641394809468,63342900
2021-05-19,122.18401336669922,122.40938669653873,120.39079046342964,120.68476412746298,92612000
2021-05-20,124.75137329101562,125.15313686719469,122.58578986436477,122.71318196220793,76857100
2021-05-21,122.90914916992188,125.42749785117249,122.69356946182035,125.25111513327683,79295400
2021-05-24,124.54558563232422,125.368707483583,123.40890280809067,123.47749567269044,63092900
2021-05-25,124.34961700439453,125.74108410482297,123.78127181380137,125.25112542502102,72009500
2021-05-26,124.30060577392578,124.82975391524182,123.87924748414049,124.40839562545654,56575900
2021-05-27,122.76213836669922,125.07470800508072,122.56616092997943,123.89882843264199,94625600
2021-05-28,122.10564422607422,123.27173052754912,122.0468524717351,123.04634967581191,71311100
2021-06-01,121.7822494506836,122.83074455067667,121.44908627688243,122.56617423477933,67637100
2021-06-02,122.54657745361328,122.72296016407643,121.5568815278501,121.78225486696007,59278900
2021-06-03,121.0571060180664,122.34077537340765,120.65534256959673,122.17419381109278,76229200
2021-06-04,123.35989379882812,123.62447159323195,121.36089230936066,121.57647200078277,75169300
2021-06-07,123.36968994140625,123.7812470760429,122.32119487398776,123.63426024908394,71057600
2021-06-08,124.19282531738281,125.87826608008615,123.6734782531167,124.0556395825224,74403800
2021-06-09,124.57498168945312,125.18252383113118,123.97724066446416,124.65337567084285,56877900
2021-06-10,123.5754623413086,125.6136606340636,123.40888076789713,124.46716942185128,71186400
2021-06-11,124.79053497314453,124.87873005254615,123.56565730855525,123.98701552421636,53522400
